customerID,Churn,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,Contas_Diarias
4785-NKHCX,no,Month-to-month,No,Bank transfer (automatic),20.05,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
4785-QRJHC,yes,One year,Yes,Bank transfer (automatic),59.9,Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,1.9966666666666666
4786-UKSNZ,yes,Month-to-month,No,Mailed check,20.2,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6733333333333333
4789-KWMXN,yes,One year,Yes,Credit card (automatic),110.85,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,3.695
4791-QRGMF,yes,One year,Yes,Bank transfer (automatic),99.5,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.316666666666667
4795-KTRTH,yes,Month-to-month,Yes,Electronic check,81.0,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.7
4795-UXVCJ,no,One year,No,Credit card (automatic),19.8,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.66
4795-WRNVT,no,Month-to-month,No,Mailed check,65.1,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,2.17
4797-AXPXK,yes,Month-to-month,Yes,Electronic check,60.0,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2.0
4797-MIWUM,no,Month-to-month,Yes,Bank transfer (automatic),20.25,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.675
4800-CZMPC,yes,One year,Yes,Credit card (automatic),103.25,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,3.441666666666667
4800-VHZKI,yes,Month-to-month,Yes,Mailed check,19.9,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6633333333333333
4801-JZAZL,no,Month-to-month,Yes,Electronic check,29.6,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,No,No,0.9866666666666667
4801-KFYKL,no,Month-to-month,No,Bank transfer (automatic),19.45,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6483333333333333
4803-AXVYP,yes,Month-to-month,Yes,Electronic check,99.55,Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,3.3183333333333334
4803-LBYPN,no,Month-to-month,No,Mailed check,20.8,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6933333333333334
4804-NCPET,no,Two year,No,Mailed check,20.2,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6733333333333333
4805-ZRGEZ,,One year,No,Bank transfer (automatic),64.05,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,2.135
4806-DXQCE,no,Two year,Yes,Electronic check,113.65,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.7883333333333336
4806-HIPDW,yes,Month-to-month,Yes,Electronic check,68.95,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,2.2983333333333333
4806-KEXQR,yes,Month-to-month,Yes,Electronic check,79.9,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,2.6633333333333336
4807-IZYOZ,no,Two year,No,Bank transfer (automatic),20.65,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6883333333333332
4808-YNLEU,no,One year,Yes,Bank transfer (automatic),62.15,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,2.0716666666666668
4811-JBUVU,no,Month-to-month,Yes,Credit card (automatic),89.9,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,2.996666666666667
4813-HQMGZ,no,Month-to-month,Yes,Electronic check,90.25,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,3.0083333333333333
4815-GBTCD,no,Month-to-month,Yes,Electronic check,25.15,Female,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,0.8383333333333333
4815-TUMEQ,no,One year,Yes,Mailed check,19.3,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6433333333333333
4815-YOSUK,no,One year,Yes,Credit card (automatic),104.9,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,3.496666666666667
4816-JBHOV,yes,Month-to-month,Yes,Electronic check,44.7,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,1.49
4816-LXZYW,yes,Month-to-month,Yes,Electronic check,79.15,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.6383333333333336
4816-OKWNX,no,One year,Yes,Bank transfer (automatic),103.4,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.4466666666666668
4817-KEQSP,no,Two year,No,Bank transfer (automatic),19.85,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6616666666666667
4817-QRJSX,yes,Month-to-month,Yes,Credit card (automatic),81.0,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.7
4817-VYYWS,yes,Month-to-month,Yes,Electronic check,100.2,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3.3400000000000003
4818-DRBQT,yes,Month-to-month,Yes,Bank transfer (automatic),80.15,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.671666666666667
4818-QIUFN,yes,Month-to-month,Yes,Electronic check,79.15,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,2.6383333333333336
4819-HJPIW,no,Month-to-month,No,Mailed check,25.15,Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,0.8383333333333333
4821-SJHJV,no,Month-to-month,No,Electronic check,89.6,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,2.9866666666666664
4821-WQOYN,no,Two year,Yes,Credit card (automatic),20.1,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.67
4822-LPTYJ,no,Two year,Yes,Bank transfer (automatic),103.75,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4583333333333335
4822-NGOCH,yes,Month-to-month,Yes,Electronic check,84.45,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,2.815
4822-RVYBB,yes,Month-to-month,Yes,Electronic check,100.6,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.353333333333333
4822-YCXMX,yes,Month-to-month,Yes,Electronic check,84.8,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2.8266666666666667
4824-GUCBY,no,Month-to-month,No,Electronic check,81.7,Female,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,2.7233333333333336
4825-FUREZ,no,Two year,No,Electronic check,20.25,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.675
4825-XJGDM,no,One year,No,Credit card (automatic),43.7,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,1.4566666666666668
4826-DXMUP,no,One year,Yes,Mailed check,72.1,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,2.4033333333333333
4826-TZEVA,no,Month-to-month,No,Credit card (automatic),74.8,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,2.493333333333333
4826-XTSOH,yes,Month-to-month,Yes,Electronic check,86.05,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.868333333333333
4827-DPADN,no,Two year,Yes,Bank transfer (automatic),83.3,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2.7766666666666664
4827-LTQRJ,no,One year,Yes,Credit card (automatic),110.6,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3.6866666666666665
4827-USJHP,no,Month-to-month,Yes,Mailed check,51.8,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,1.7266666666666666
4828-FAZPK,no,Month-to-month,Yes,Credit card (automatic),79.95,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.665
4829-AUOAX,yes,Month-to-month,No,Bank transfer (automatic),96.05,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.2016666666666667
4829-ZLJTK,no,Two year,Yes,Electronic check,112.4,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.746666666666667
4830-FAXFM,no,Month-to-month,Yes,Credit card (automatic),24.1,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8033333333333333
4831-EOBFE,yes,Month-to-month,No,Credit card (automatic),94.65,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,3.1550000000000002
4832-VRBMR,no,One year,Yes,Bank transfer (automatic),103.15,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4383333333333335
4833-QTJNO,no,Month-to-month,No,Bank transfer (automatic),83.85,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,2.795
4835-YSJMR,no,Two year,Yes,Bank transfer (automatic),49.8,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,1.66
4836-WNFNO,no,Two year,No,Credit card (automatic),25.0,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8333333333333334
4837-PZTIC,no,Two year,No,Mailed check,41.9,Female,0,No,No,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,1.3966666666666667
4837-QUSFT,no,One year,Yes,Bank transfer (automatic),100.15,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,3.3383333333333334
4840-ORQXB,no,Month-to-month,No,Electronic check,104.75,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4916666666666667
4844-JJWUY,yes,Month-to-month,Yes,Electronic check,86.0,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,2.8666666666666667
4846-WHAFZ,yes,Month-to-month,Yes,Electronic check,76.5,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.55
4847-QNOKA,yes,Month-to-month,Yes,Bank transfer (automatic),44.9,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,1.4966666666666666
4847-TAJYI,no,Month-to-month,Yes,Electronic check,89.35,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2.978333333333333
4849-PYRLQ,no,Two year,No,Bank transfer (automatic),73.25,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,2.441666666666667
4851-BQDNX,no,One year,Yes,Electronic check,85.05,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,2.835
4853-OITSN,no,Month-to-month,Yes,Electronic check,89.15,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,2.9716666666666667
4853-RULSV,yes,Two year,Yes,Credit card (automatic),104.0,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,3.466666666666667
4854-CIDCF,no,Month-to-month,No,Electronic check,73.85,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,2.4616666666666664
4854-SSLTN,no,Two year,No,Mailed check,59.5,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1.9833333333333334
4855-SNKMY,yes,Month-to-month,Yes,Electronic check,44.1,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,1.47
4859-ZSRDZ,no,Two year,Yes,Credit card (automatic),55.5,Female,0,Yes,Yes,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,1.85
4860-IJUDE,no,Month-to-month,Yes,Credit card (automatic),73.75,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,2.4583333333333335
4860-YZGZM,no,Month-to-month,No,Electronic check,20.0,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6666666666666666
4868-AADLV,no,One year,Yes,Electronic check,116.25,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.875
4869-EPIUS,no,One year,Yes,Electronic check,80.9,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,2.6966666666666668
4871-JTKJF,yes,Month-to-month,Yes,Electronic check,69.65,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,2.3216666666666668
4872-JCVCA,no,Two year,Yes,Bank transfer (automatic),47.6,Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,1.5866666666666667
4872-VXRIL,no,One year,Yes,Bank transfer (automatic),64.65,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,2.1550000000000002
4873-ILOLJ,yes,Month-to-month,Yes,Electronic check,90.35,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,3.0116666666666663
4877-EVATK,yes,Month-to-month,No,Mailed check,20.0,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6666666666666666
4877-TSOFF,no,One year,Yes,Bank transfer (automatic),75.75,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,2.525
4878-BUNFV,no,Two year,No,Mailed check,20.7,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.69
4878-SMQBX,,Month-to-month,No,Bank transfer (automatic),18.75,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.625
4879-GZLFH,no,Month-to-month,Yes,Electronic check,92.15,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3.0716666666666668
4881-GQJTW,no,Month-to-month,No,Credit card (automatic),19.6,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6533333333333334
4881-JVQOD,no,Month-to-month,Yes,Bank transfer (automatic),34.55,Male,1,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,1.1516666666666666
4883-KCPZJ,no,Two year,No,Credit card (automatic),25.25,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8416666666666667
4883-QICIH,yes,Month-to-month,Yes,Bank transfer (automatic),69.75,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,2.325
4884-LEVMQ,no,Two year,Yes,Bank transfer (automatic),20.45,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6816666666666666
4884-TVUQF,no,Two year,No,Credit card (automatic),101.3,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,3.3766666666666665
4884-ZTHVF,no,Month-to-month,Yes,Electronic check,87.1,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,2.9033333333333333
4890-VMUAV,no,One year,No,Electronic check,71.5,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2.3833333333333333
4891-NLUBA,no,Two year,Yes,Bank transfer (automatic),61.45,Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,2.0483333333333333
4892-VLANZ,yes,Month-to-month,No,Mailed check,19.8,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.66
4893-GYUJU,no,One year,Yes,Mailed check,19.35,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.645
4895-TMWIR,yes,Month-to-month,No,Mailed check,19.95,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6649999999999999
4896-CPRPF,no,Two year,No,Bank transfer (automatic),25.45,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8483333333333333
4897-QSUYC,yes,Month-to-month,Yes,Mailed check,20.15,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6716666666666666
4900-MSOMT,no,Two year,No,Bank transfer (automatic),80.2,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,2.6733333333333333
4902-OHLSK,yes,Month-to-month,No,Electronic check,98.65,Female,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,3.2883333333333336
4903-CNOZC,no,One year,No,Credit card (automatic),70.9,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,2.3633333333333337
4903-UYAVB,yes,Month-to-month,No,Mailed check,19.35,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.645
4905-JEFDW,yes,One year,Yes,Electronic check,41.6,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,1.3866666666666667
4906-ZHGPK,no,One year,Yes,Electronic check,70.7,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,2.356666666666667
4908-XAXAY,no,One year,Yes,Bank transfer (automatic),89.85,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,2.9949999999999997
4909-JOUPP,no,Two year,No,Credit card (automatic),109.7,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.6566666666666667
4910-AQFFX,yes,Month-to-month,Yes,Bank transfer (automatic),79.35,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,2.645
4910-GMJOT,yes,Month-to-month,Yes,Electronic check,94.6,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.1533333333333333
4911-BANWH,yes,Month-to-month,Yes,Credit card (automatic),86.55,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.885
4912-PIGUY,no,Month-to-month,Yes,Electronic check,84.6,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.82
4913-EHYUI,yes,One year,Yes,Bank transfer (automatic),104.55,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,3.485
4915-BFSXL,no,Two year,No,Credit card (automatic),68.95,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,2.2983333333333333
4918-FYJNT,no,Month-to-month,No,Electronic check,90.45,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,3.015
4918-QLLIW,yes,Month-to-month,No,Credit card (automatic),53.4,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,1.78
4919-IKATY,yes,Month-to-month,Yes,Electronic check,84.5,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,2.816666666666667
4919-MOAVT,yes,Month-to-month,No,Electronic check,69.65,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,2.3216666666666668
4922-CVPDX,no,Two year,Yes,Credit card (automatic),73.5,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,2.45
4923-ADWXJ,no,Month-to-month,Yes,Bank transfer (automatic),65.8,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,2.1933333333333334
4925-LMHOK,yes,Month-to-month,Yes,Credit card (automatic),58.6,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,1.9533333333333334
4926-UMJZD,no,Month-to-month,Yes,Mailed check,49.2,Female,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,No,1.6400000000000001
4927-WWOOZ,no,Month-to-month,Yes,Electronic check,91.45,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,3.0483333333333333
4929-BSTRX,yes,Month-to-month,Yes,Mailed check,53.55,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,1.785
4929-ROART,no,Month-to-month,No,Mailed check,56.25,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,1.875
4929-XIHVW,no,Month-to-month,Yes,Credit card (automatic),95.5,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3.183333333333333
4931-TRZWN,no,Month-to-month,Yes,Electronic check,71.95,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,2.3983333333333334
4933-BSAIP,no,Two year,No,Mailed check,19.1,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6366666666666667
4933-IKULF,no,One year,No,Mailed check,20.65,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6883333333333332
4936-YPJNK,no,Month-to-month,Yes,Mailed check,19.9,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6633333333333333
4937-QPZPO,no,One year,Yes,Electronic check,99.9,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.33
4939-KYYPY,no,Month-to-month,No,Electronic check,59.45,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,1.9816666666666667
4940-KHCWD,no,Two year,No,Bank transfer (automatic),37.7,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,1.2566666666666668
4942-VZZOM,no,One year,Yes,Credit card (automatic),66.15,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,2.205
4945-RVMTE,no,Month-to-month,Yes,Bank transfer (automatic),59.55,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,1.9849999999999999
4946-EDSEW,yes,Month-to-month,Yes,Mailed check,19.25,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6416666666666667
